"","game_id","home","away","lead_change_count","explosive_play_delta","win_prob_volatility"
"2784",401287916,"West Virginia","Texas Tech",0,1,0.144382090583601
"2785",401287917,"Baylor","West Virginia",0,2,0.111704455220048
"2786",401287918,"Texas","Oklahoma",0,11,0.292860896348965
"2787",401287919,"Texas Tech","TCU",0,1,0.0976968627152872
"2788",401287920,"Baylor","BYU",2,1,0.197418716159045
"2789",401287921,"Kansas","Texas Tech",0,6,0.12347206372143
"2790",401287922,"Kansas State","Iowa State",0,2,0.175452483556613
"2791",401287923,"Oklahoma","TCU",2,1,0.171594417676278
"2792",401287924,"Texas","Oklahoma State",1,4,0.207316456218896
"2793",401287925,"Iowa State","Oklahoma State",2,3,0.186719665798179
"2794",401287926,"Kansas","Oklahoma",1,0,0.288429954290155
"2795",401287927,"TCU","West Virginia",3,2,0.225476977941986
"2796",401287928,"Texas Tech","Kansas State",3,2,0.155670867085097
"2797",401287929,"Baylor","Texas",2,4,0.235483535075848
"2798",401287930,"Kansas State","TCU",0,1,0.193047726340141
"2799",401287931,"Oklahoma","Texas Tech",0,2,0.199556203485042
"2800",401287932,"Oklahoma State","Kansas",0,10,0.151906549847713
"2801",401287933,"West Virginia","Iowa State",0,5,0.200566037520911
"2802",401287934,"Iowa State","Texas",2,6,0.300680784374411
"2803",401287935,"Kansas","Kansas State",0,6,0.157308724833344
"2804",401287936,"TCU","Baylor",2,6,0.171666737968131
"2805",401287937,"West Virginia","Oklahoma State",1,1,0.243307876202982
"2806",401287938,"Baylor","Oklahoma",0,5,0.216925113553352
"2807",401287939,"Kansas State","West Virginia",0,3,0.10738846435517
"2808",401287940,"Oklahoma State","TCU",0,7,0.354316255164154
"2809",401287941,"Texas","Kansas",0,34,0.13053326752777
"2810",401287942,"Texas Tech","Iowa State",0,5,0.151678388536298
"2811",401287943,"Kansas State","Baylor",0,2,0.11157984974378
"2812",401287944,"Oklahoma","Iowa State",4,0,0.231608410584528
"2813",401287945,"TCU","Kansas",0,0,0.238070527553245
"2814",401287946,"Texas Tech","Oklahoma State",0,5,0.163647048461705
"2815",401287947,"West Virginia","Texas",0,7,0.100270201815922
"2816",401287948,"Baylor","Texas Tech",0,1,0.0839969956911704
"2817",401287949,"Iowa State","TCU",0,6,0.20456087689053
"2818",401287950,"Kansas","West Virginia",1,2,0.199050252087702
"2819",401287951,"Oklahoma State","Oklahoma",1,0,0.241653936536514
"2820",401287952,"Texas","Kansas State",2,6,0.163903461573339
"2821",401287953,"Oklahoma State","Baylor",1,0,0.175997403051395
"2822",401300993,"App State","East Carolina",1,20,0.203942507650822
"2823",401300994,"Tulsa","UC Davis",3,5,0.157981033927252
"2824",401300995,"UCF","Boise State",3,8,0.317251210524812
"2825",401300996,"Cincinnati","Miami (OH)",0,7,0.0908790072394409
"2826",401300997,"Memphis","Nicholls",1,10,0.251449626521255
"2827",401300998,"SMU","Abilene Christian",0,8,0.121180643026395
"2828",401300999,"Akron","Temple",1,1,0.368069262914344
"2829",401301000,"Tulane","Morgan State",0,6,0.110356279229972
"2830",401301001,"UCF","Bethune-Cookman",0,14,0.163313000732877
"2831",401301002,"Cincinnati","Murray State",0,9,0.265305909745987
"2832",401301003,"Arkansas State","Memphis",0,0,0.0988615687536709
"2833",401301004,"Navy","Air Force",1,3,0.221800034167111
"2834",401301005,"Houston","Grambling",0,11,0.20901836144807
"2835",401301006,"South Florida","Florida A&M",0,1,0.151241675923514
"2836",401301007,"East Carolina","Charleston Southern",1,8,0.340300545648732
"2837",401301008,"Houston","Navy",1,1,0.269352649348267
"2838",401301009,"BYU","South Florida",0,0,0.077122889779845
"2839",401301010,"Temple","Wagner",0,8,0.277840160830982
"2840",401301011,"Tulsa","Arkansas State",0,7,0.304618248823921
"2841",401301012,"Tulsa","Houston",0,0,0.171926774272812
"2842",401301013,"Navy","UCF",1,4,0.183498365382428
"2843",401301014,"East Carolina","Tulane",0,1,0.118014331953816
"2844",401301015,"Temple","Memphis",1,3,0.242204624273099
"2845",401301016,"SMU","South Florida",0,1,0.113441473625201
"2846",401301017,"Tulane","Houston",2,2,0.208007877660318
"2847",401301018,"Cincinnati","Temple",0,5,0.154275792278162
"2848",401301019,"UCF","East Carolina",3,1,0.149739615419515
"2849",401301020,"Tulsa","Memphis",1,13,0.20072430286205
"2850",401301021,"Navy","SMU",0,2,0.195146366653193
"2851",401301022,"Memphis","Navy",0,2,0.127333460842424
"2852",401301023,"Cincinnati","UCF",0,3,0.107285352954646
"2853",401301024,"South Florida","Tulsa",1,9,0.164579550218494
"2854",401301025,"SMU","Tulane",0,1,0.117170812592572
"2855",401301026,"UCF","Memphis",0,2,0.11893601120142
"2856",401301027,"Navy","Cincinnati",0,0,0.255633607232762
"2857",401301028,"Houston","East Carolina",0,1,0.213955244875767
"2858",401301029,"South Florida","Temple",0,6,0.166892393259936
"2859",401301030,"Tulsa","Navy",0,2,0.202065641446754
"2860",401301031,"Temple","UCF",0,5,0.180340721275762
"2861",401301032,"Tulane","Cincinnati",2,2,0.166011241924911
"2862",401301033,"East Carolina","South Florida",2,4,0.250987202454855
"2863",401301034,"Houston","SMU",4,1,0.183464496605814
"2864",401301035,"East Carolina","Temple",0,5,0.185291234892701
"2865",401301036,"UCF","Tulane",1,1,0.16665229631963
"2866",401301037,"Cincinnati","Tulsa",0,6,0.116022198567084
"2867",401301038,"South Florida","Houston",3,8,0.275715066013643
"2868",401301039,"Memphis","SMU",1,1,0.210727559500967
"2869",401301040,"South Florida","Cincinnati",0,5,0.233532868881395
"2870",401301041,"SMU","UCF",0,4,0.240004714043962
"2871",401301042,"Memphis","East Carolina",2,6,0.192622371442355
"2872",401301043,"Temple","Houston",0,8,0.129995501765381
"2873",401301044,"Tulane","Tulsa",0,4,0.175462814405278
"2874",401301045,"Houston","Memphis",0,6,0.178438825025382
"2875",401301046,"Cincinnati","SMU",0,6,0.106070941906267
"2876",401301047,"Navy","East Carolina",3,5,0.179460887702024
"2877",401301048,"Tulane","South Florida",0,3,0.183542038022812
"2878",401301049,"Tulsa","Temple",0,9,0.132376358559105
"2879",401301050,"UCF","South Florida",0,0,0.134203291205648
"2880",401301051,"East Carolina","Cincinnati",1,8,0.230425207855524
"2881",401301052,"UConn","Houston",0,8,0.134517084725261
"2882",401301053,"Memphis","Tulane",2,4,0.228480619931854
"2883",401301054,"Temple","Navy",0,0,0.146544172396186
"2884",401301055,"SMU","Tulsa",1,2,0.360909302414613
"2885",401301056,"Army","Navy",1,2,0.212357572507227
"2886",401302348,"New Mexico State","Tarleton State",0,3,0.381092965572511
"2887",401308834,"Army","Miami (OH)",0,2,0.125622327622196
"2888",401308835,"Miami (OH)","Central Michigan",2,4,0.257159236528907
"2889",401308836,"Eastern Michigan","Miami (OH)",1,3,0.190624108360452
"2890",401308837,"Miami (OH)","Akron",0,1,0.129875083932215
"2891",401308838,"Ball State","Miami (OH)",2,2,0.198945249398975
"2892",401308839,"Ohio","Miami (OH)",0,3,0.14892814151809
"2893",401308840,"Miami (OH)","Buffalo",0,10,0.161354673988777
"2894",401308841,"Miami (OH)","Bowling Green",1,2,0.25039399837661
"2895",401308842,"Kent State","Miami (OH)",3,4,0.216865603764193
"2896",401308843,"Miami (OH)","Long Island University",0,17,0.33242917989786
"2897",401309540,"Ball State","Western Illinois",0,1,0.154698479032549
"2898",401309541,"Eastern Michigan","St. Francis (PA)",0,1,0.336583887442273
"2899",401309542,"Buffalo","Wagner",0,9,0.356911800206013
"2900",401309543,"Toledo","Norfolk State",0,1,0.11124914743893
"2901",401309544,"Western Michigan","Illinois State",0,12,0.13323170928668
"2902",401309545,"Kent State","VMI",0,15,0.0994296101242524
"2903",401309546,"Bowling Green","South Alabama",2,1,0.17672270827859
"2904",401309547,"Northern Illinois","Wyoming",2,0,0.146094837904254
"2905",401309548,"Central Michigan","Robert Morris",0,15,0.155824917240273
"2906",401309549,"Wyoming","Ball State",0,1,0.152804700298981
"2907",401309550,"Akron","Bryant",0,17,0.145076730007683
"2908",401309551,"Bowling Green","Murray State",0,2,0.162773956895908
"2909",401309552,"Buffalo","Coastal Carolina",0,5,0.18507666049035
"2910",401309553,"Toledo","Colorado State",0,1,0.193039687082914
"2911",401309554,"Western Michigan","San José State",1,8,0.197253574112193
"2912",401309555,"Ball State","Toledo",1,1,0.141688148791232
"2913",401309556,"Northern Illinois","Maine",0,11,0.163798163631572
"2914",401309557,"Eastern Michigan","Texas State",0,6,0.12242590302267
"2915",401309558,"Northern Illinois","Eastern Michigan",0,2,0.123026512641694
"2916",401309559,"Ball State","Army",0,0,0.0879842735189292
"2917",401309560,"Akron","Ohio",1,5,0.241183114725968
"2918",401309561,"Buffalo","Western Michigan",0,8,0.200296174934329
"2919",401309562,"Kent State","Bowling Green",0,2,0.196986006452961
"2920",401309563,"Western Michigan","Ball State",1,4,0.247672069293282
"2921",401309564,"Toledo","Northern Illinois",6,4,0.136672553544431
"2922",401309565,"Kent State","Buffalo",2,2,0.171899256090841
"2923",401309566,"Bowling Green","Akron",1,1,0.369263472217032
"2924",401309567,"Ohio","Central Michigan",4,1,0.196983506224348
"2925",401309568,"Eastern Michigan","Ball State",0,3,0.113352549172729
"2926",401309569,"Central Michigan","Toledo",0,3,0.106535497331629
"2927",401309570,"Northern Illinois","Bowling Green",0,2,0.228217379044018
"2928",401309571,"Buffalo","Ohio",1,3,0.191224279546625
"2929",401309572,"Western Michigan","Kent State",0,6,0.145677729405117
"2930",401309573,"Toledo","Western Michigan",2,4,0.197802448130338
"2931",401309574,"Bowling Green","Eastern Michigan",4,4,0.257085211751071
"2932",401309575,"Akron","Buffalo",0,2,0.199754368760464
"2933",401309576,"Ohio","Kent State",0,0,0.106357881936729
"2934",401309577,"Central Michigan","Northern Illinois",3,4,0.170048423619075
"2935",401309578,"Buffalo","Bowling Green",0,1,0.119831885127262
"2936",401309579,"Akron","Ball State",0,0,0.199547481529154
"2937",401309580,"Toledo","Eastern Michigan",3,4,0.301801451299765
"2938",401309581,"Western Michigan","Central Michigan",0,1,0.328139362238391
"2939",401309582,"Kent State","Northern Illinois",5,8,0.295572256255878
"2940",401309583,"Eastern Michigan","Ohio",0,4,0.137852185493823
"2941",401309584,"Western Michigan","Akron",2,6,0.223175014992984
"2942",401309585,"Bowling Green","Toledo",0,9,0.133989395060594
"2943",401309586,"Central Michigan","Kent State",1,8,0.323372708715513
"2944",401309587,"Northern Illinois","Ball State",3,1,0.145277528280452
"2945",401309588,"Eastern Michigan","Western Michigan",1,3,0.180420370386656
"2946",401309589,"Ohio","Toledo",1,5,0.171940809732175
"2947",401309590,"Buffalo","Northern Illinois",0,5,0.182378868717366
"2948",401309591,"Ball State","Central Michigan",0,7,0.212240115168952
"2949",401309592,"Akron","Kent State",0,8,0.347824335947753
"2950",401309593,"Ball State","Buffalo",0,4,0.158074269181509
"2951",401309594,"Northern Illinois","Western Michigan",0,14,0.160306303980292
"2952",401309595,"Central Michigan","Eastern Michigan",0,1,0.158762687738977
"2953",401309596,"Bowling Green","Ohio",3,0,0.222616024704376
"2954",401309597,"Toledo","Akron",0,10,0.160713179286754
"2955",401309598,"Arkansas State","Central Arkansas",2,4,0.252709619909082
"2956",401309600,"Georgia Southern","Gardner-Webb",2,9,0.26435717611447
"2957",401309601,"Georgia State","Army",0,1,0.132483746876476
"2958",401309602,"Troy","Southern",0,9,0.128019783762368
"2959",401309603,"Louisiana","Nicholls",0,6,0.150576452573238
"2960",401309604,"App State","Elon",0,14,0.16132292378525
"2961",401309605,"Washington","Arkansas State",0,9,0.153558408326104
"2962",401309606,"Louisiana","Ohio",0,5,0.140491306935479
"2963",401309607,"UL Monroe","Jackson State",2,1,0.15516632184477
"2964",401309608,"South Alabama","Alcorn State",0,3,0.184001176896016
"2965",401309609,"Texas State","Incarnate Word",7,1,0.202085932601775
"2966",401309610,"Georgia Southern","Louisiana",0,1,0.230417456050978
"2967",401309611,"UL Monroe","Troy",0,6,0.143649944142896
"2968",401309612,"Georgia State","App State",0,4,0.127907481015598
"2969",401309613,"Georgia Southern","Arkansas State",2,8,0.18613799733717
"2970",401309614,"Coastal Carolina","UL Monroe",0,8,0.130859719272945
"2971",401309615,"South Alabama","Louisiana",0,4,0.311918281267297
"2972",401309616,"Arkansas State","Coastal Carolina",0,4,0.12921830977615
"2973",401309617,"Troy","Georgia Southern",0,2,0.13486040878244
"2974",401309618,"UL Monroe","Georgia State",0,8,0.20751316934756
"2975",401309619,"Texas State","South Alabama",0,6,0.264430469032911
"2976",401309620,"Louisiana","App State",0,1,0.109118912209174
"2977",401309621,"South Alabama","Georgia Southern",0,2,0.114372503102877
"2978",401309622,"Texas State","Troy",2,0,0.167995988246227
"2979",401309623,"App State","Coastal Carolina",2,16,0.188667349583929
"2980",401309624,"Arkansas State","Louisiana",5,4,0.145414626753361
"2981",401309625,"Georgia State","Texas State",1,10,0.218911049020834
"2982",401309626,"UL Monroe","South Alabama",0,10,0.170010360081814
"2983",401309627,"Coastal Carolina","Troy",0,1,0.254757751281101
"2984",401309628,"App State","UL Monroe",0,8,0.154599865202741
"2985",401309629,"South Alabama","Arkansas State",0,2,0.106328220938874
"2986",401309630,"Georgia Southern","Georgia State",0,3,0.236542498476328
"2987",401309631,"Louisiana","Texas State",0,2,0.252070022838825
"2988",401309632,"Louisiana","Georgia State",3,1,0.17730808215997
"2989",401309633,"Arkansas State","App State",0,0,0.14640655049901
"2990",401309634,"Georgia Southern","Coastal Carolina",0,2,0.223398750679052
"2991",401309635,"Texas State","UL Monroe",2,6,0.140554359652358
"2992",401309636,"Troy","South Alabama",1,3,0.275614766970319
"2993",401309637,"App State","South Alabama",0,3,0.167616948203597
"2994",401309638,"UL Monroe","Arkansas State",1,3,0.26584435736215
"2995",401309639,"Coastal Carolina","Georgia State",2,4,0.22448053259457
"2996",401309640,"Texas State","Georgia Southern",4,5,0.169211339838084
"2997",401309641,"Troy","Louisiana",1,3,0.215689269214936
"2998",401309642,"Troy","App State",2,9,0.24005137080342
"2999",401309643,"Georgia State","Arkansas State",1,13,0.228952165056225
"3000",401309644,"Coastal Carolina","Texas State",0,0,0.157618507303406
"3001",401309645,"Georgia Southern","BYU",2,6,0.18889266650666
"3002",401309646,"App State","Georgia Southern",0,15,0.168828942880543
"3003",401309647,"Arkansas State","Texas State",0,10,0.130947222085759
"3004",401309648,"South Alabama","Coastal Carolina",2,3,0.175880792819447
"3005",401309649,"Georgia State","Troy",0,8,0.157351390566841
"3006",401309650,"Louisiana","UL Monroe",0,2,0.129160198482294
"3007",401309753,"Ohio","Duquesne",1,2,0.284124536201015
"3008",401309833,"UCLA","Hawai'i",0,1,0.116423936556905
"3009",401309834,"Utah","Weber State",6,20,0.161438415383639
"3010",401309835,"Arizona State","Southern Utah",0,10,0.120003235414817
"3011",401309836,"Colorado","Northern Colorado",0,5,0.186711522355403
"3012",401309837,"California","Nevada",1,4,0.272849693721546
"3013",401309838,"Oregon","Fresno State",0,0,0.196596222615647
"3014",401309839,"Washington","Montana",1,2,0.255003987056266
"3015",401309840,"Washington State","Utah State",8,0,0.187035782356146
"3016",401309841,"Arizona","BYU",0,1,0.190054016770326
"3017",401309842,"USC","San José State",0,1,0.315048040742266
"3018",401309843,"USC","Stanford",0,2,0.165780590666061
"3019",401309844,"Oregon State","Hawai'i",0,2,0.106608652738475
"3020",401309845,"Washington State","Portland State",0,7,0.154767993033975
"3021",401309846,"Arizona","San Diego State",0,7,0.0919253323286712
"3022",401309847,"Arizona State","UNLV",3,11,0.205019082169671
"3023",401309848,"BYU","Utah",0,2,0.171367162865425
"3024",401309849,"California","Sacramento State",0,2,0.129791164079771
"3025",401309850,"Oregon","Stony Brook",0,4,0.133778321026892
"3026",401309851,"Oregon State","Idaho",0,10,0.152122834664716
"3027",401309852,"Washington State","USC",0,6,0.345473608723202
"3028",401309853,"Arizona","Northern Arizona",1,5,0.290858829481395
"3029",401309854,"BYU","Arizona State",0,0,0.192225846088219
"3030",401309855,"UCLA","Fresno State",6,6,0.221588593780243
"3031",401309856,"San Diego State","Utah",0,0,0.280694354169361
"3032",401309857,"Washington","California",0,3,0.195324968508017
"3033",401309858,"Stanford","UCLA",0,1,0.110377065133196
"3034",401309859,"Oregon","Arizona",0,6,0.0856419544842008
"3035",401309860,"USC","Oregon State",0,2,0.274631409375854
"3036",401309861,"Utah","Washington State",3,0,0.166543612735668
"3037",401309862,"Arizona State","Colorado",0,0,0.127812971583994
"3038",401309863,"California","Washington State",0,2,0.131648212202786
"3039",401309864,"Stanford","Oregon",0,1,0.295649640777416
"3040",401309865,"Oregon State","Washington",0,1,0.209115192304278
"3041",401309866,"UCLA","Arizona State",1,2,0.230281584116608
"3042",401309867,"Colorado","USC",0,6,0.168266434277612
"3043",401309868,"Arizona State","Stanford",0,3,0.159479705395006
"3044",401309869,"Washington State","Oregon State",0,2,0.236821367379677
"3045",401309870,"Arizona","UCLA",1,0,0.18809076289587
"3046",401309871,"USC","Utah",3,7,0.236383660086289
"3047",401309872,"Oregon","California",2,7,0.205702278680262
"3048",401309873,"Washington State","Stanford",2,3,0.25719738766872
"3049",401309874,"Washington","UCLA",1,7,0.178554809586933
"3050",401309875,"Colorado","Arizona",0,2,0.174579871320119
"3051",401309876,"Utah","Arizona State",0,2,0.287068913203141
"3052",401309877,"Arizona","Washington",1,1,0.260056259782244
"3053",401309878,"California","Colorado",0,4,0.152377418379007
"3054",401309879,"UCLA","Oregon",1,2,0.290241366462215
"3055",401309880,"Oregon State","Utah",3,1,0.282576297125748
"3056",401309881,"Washington State","BYU",0,5,0.152653381169319
"3057",401309882,"California","Oregon State",0,5,0.0931612887047358
"3058",401309883,"Stanford","Washington",2,4,0.162214076672734
"3059",401309884,"Oregon","Colorado",0,11,0.100372140991581
"3060",401309885,"Arizona State","Washington State",0,3,0.120216443261945
